REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2023/04/01 00:05:00,7002.8,130.90,TRADE
NSW1,2023/04/01 00:10:00,6964.01,147.96,TRADE
NSW1,2023/04/01 00:15:00,6963.7,132.19,TRADE
NSW1,2023/04/01 00:20:00,6887.6,138.22,TRADE
NSW1,2023/04/01 00:25:00,6828.7,129.65,TRADE
NSW1,2023/04/01 00:30:00,6804.1,129.74,TRADE
NSW1,2023/04/01 00:35:00,6844.72,144.15,TRADE
NSW1,2023/04/01 00:40:00,6810.77,159.30,TRADE
NSW1,2023/04/01 00:45:00,6726.86,155.43,TRADE
NSW1,2023/04/01 00:50:00,6670.38,147.96,TRADE
NSW1,2023/04/01 00:55:00,6652.16,134.87,TRADE
NSW1,2023/04/01 01:00:00,6539.76,129.29,TRADE
NSW1,2023/04/01 01:05:00,6537.92,126.96,TRADE
NSW1,2023/04/01 01:10:00,6445.47,128.04,TRADE
NSW1,2023/04/01 01:15:00,6435.46,130.88,TRADE
NSW1,2023/04/01 01:20:00,6388.48,128.04,TRADE
NSW1,2023/04/01 01:25:00,6361.5,128.04,TRADE
NSW1,2023/04/01 01:30:00,6360.03,124.31,TRADE
NSW1,2023/04/01 01:35:00,6298.08,162.96,TRADE
NSW1,2023/04/01 01:40:00,6246.45,160.40,TRADE
NSW1,2023/04/01 01:45:00,6281.72,141.16,TRADE
NSW1,2023/04/01 01:50:00,6168.7,157.82,TRADE
NSW1,2023/04/01 01:55:00,6185.02,156.92,TRADE
NSW1,2023/04/01 02:00:00,6176.32,162.96,TRADE
NSW1,2023/04/01 02:05:00,6134.81,185.61,TRADE
NSW1,2023/04/01 02:10:00,6117.08,215.55,TRADE
NSW1,2023/04/01 02:15:00,6076.54,182.58,TRADE
NSW1,2023/04/01 02:20:00,6042.08,173.16,TRADE
NSW1,2023/04/01 02:25:00,6124.17,181.70,TRADE
NSW1,2023/04/01 02:30:00,6132.89,183.41,TRADE
NSW1,2023/04/01 02:35:00,6106.46,154.72,TRADE
NSW1,2023/04/01 02:40:00,6089.86,161.30,TRADE
NSW1,2023/04/01 02:45:00,5949.2,124.60,TRADE
NSW1,2023/04/01 02:50:00,6006.88,150.26,TRADE
NSW1,2023/04/01 02:55:00,5983.43,186.77,TRADE
NSW1,2023/04/01 03:00:00,5958.15,153.34,TRADE
NSW1,2023/04/01 03:05:00,6024.7,188.80,TRADE
NSW1,2023/04/01 03:10:00,5923.1,161.41,TRADE
NSW1,2023/04/01 03:15:00,5996.79,187.29,TRADE
NSW1,2023/04/01 03:20:00,5961.93,187.34,TRADE
NSW1,2023/04/01 03:25:00,5942.09,162.96,TRADE
NSW1,2023/04/01 03:30:00,5967.4,148.93,TRADE
NSW1,2023/04/01 03:35:00,5955.12,140.01,TRADE
NSW1,2023/04/01 03:40:00,6000.2,148.93,TRADE
NSW1,2023/04/01 03:45:00,6041.77,148.93,TRADE
NSW1,2023/04/01 03:50:00,5964.07,143.72,TRADE
NSW1,2023/04/01 03:55:00,5907.95,142.08,TRADE
NSW1,2023/04/01 04:00:00,6026.06,167.93,TRADE
NSW1,2023/04/01 04:05:00,6066.22,169.05,TRADE
NSW1,2023/04/01 04:10:00,6072.77,164.25,TRADE
NSW1,2023/04/01 04:15:00,6065.38,143.14,TRADE
NSW1,2023/04/01 04:20:00,5990.66,128.04,TRADE
NSW1,2023/04/01 04:25:00,6014.48,148.93,TRADE
NSW1,2023/04/01 04:30:00,6100.72,162.96,TRADE
NSW1,2023/04/01 04:35:00,6049.34,149.28,TRADE
NSW1,2023/04/01 04:40:00,6125.01,172.44,TRADE
NSW1,2023/04/01 04:45:00,6045.18,148.39,TRADE
NSW1,2023/04/01 04:50:00,6116.51,151.96,TRADE
NSW1,2023/04/01 04:55:00,6167.76,170.78,TRADE
NSW1,2023/04/01 05:00:00,6211.81,178.50,TRADE
NSW1,2023/04/01 05:05:00,6251.54,172.89,TRADE
NSW1,2023/04/01 05:10:00,6304,177.96,TRADE
NSW1,2023/04/01 05:15:00,6278.61,168.93,TRADE
NSW1,2023/04/01 05:20:00,6364.37,179.56,TRADE
NSW1,2023/04/01 05:25:00,6374.32,177.91,TRADE
NSW1,2023/04/01 05:30:00,6364.83,184.14,TRADE
NSW1,2023/04/01 05:35:00,6469.28,180.62,TRADE
NSW1,2023/04/01 05:40:00,6468.03,176.43,TRADE
NSW1,2023/04/01 05:45:00,6559.4,177.17,TRADE
NSW1,2023/04/01 05:50:00,6614.27,168.48,TRADE
NSW1,2023/04/01 05:55:00,6550.1,165,TRADE
NSW1,2023/04/01 06:00:00,6668.76,174.25,TRADE
NSW1,2023/04/01 06:05:00,6746.84,202.39,TRADE
NSW1,2023/04/01 06:10:00,6772.86,201.97,TRADE
NSW1,2023/04/01 06:15:00,6860.44,217.37,TRADE
NSW1,2023/04/01 06:20:00,6929.85,215.37,TRADE
NSW1,2023/04/01 06:25:00,6954.25,213.10,TRADE
NSW1,2023/04/01 06:30:00,6982.19,214.89,TRADE
NSW1,2023/04/01 06:35:00,6925.97,210.59,TRADE
NSW1,2023/04/01 06:40:00,6946.55,204.65,TRADE
NSW1,2023/04/01 06:45:00,7048.11,204.65,TRADE
NSW1,2023/04/01 06:50:00,6883.35,158.50,TRADE
NSW1,2023/04/01 06:55:00,6939.43,155.32,TRADE
NSW1,2023/04/01 07:00:00,6991.35,155.56,TRADE
NSW1,2023/04/01 07:05:00,6968.32,159.37,TRADE
NSW1,2023/04/01 07:10:00,7054.34,151.83,TRADE
NSW1,2023/04/01 07:15:00,6964.54,122.53,TRADE
NSW1,2023/04/01 07:20:00,7066.62,128.04,TRADE
NSW1,2023/04/01 07:25:00,7014.59,100.40,TRADE
NSW1,2023/04/01 07:30:00,7064.23,119.91,TRADE
NSW1,2023/04/01 07:35:00,6886.84,120.06,TRADE
NSW1,2023/04/01 07:40:00,6903.63,120.06,TRADE
NSW1,2023/04/01 07:45:00,6886.13,100.66,TRADE
NSW1,2023/04/01 07:50:00,6821.27,85.44,TRADE
NSW1,2023/04/01 07:55:00,6842.97,99.07,TRADE
NSW1,2023/04/01 08:00:00,6829.94,83.65,TRADE
NSW1,2023/04/01 08:05:00,6728.77,56.99,TRADE
NSW1,2023/04/01 08:10:00,6763.9,73.83,TRADE
NSW1,2023/04/01 08:15:00,6700.94,76.54,TRADE
NSW1,2023/04/01 08:20:00,6585.34,93.59,TRADE
NSW1,2023/04/01 08:25:00,6480.07,101.36,TRADE
NSW1,2023/04/01 08:30:00,6395.51,68,TRADE
NSW1,2023/04/01 08:35:00,6361.62,61.78,TRADE
NSW1,2023/04/01 08:40:00,6334.56,58.38,TRADE
NSW1,2023/04/01 08:45:00,6356.5,35.90,TRADE
NSW1,2023/04/01 08:50:00,6403.28,62.36,TRADE
NSW1,2023/04/01 08:55:00,6321.57,27.54,TRADE
NSW1,2023/04/01 09:00:00,6213.92,35.53,TRADE
NSW1,2023/04/01 09:05:00,6271.96,35.99,TRADE
NSW1,2023/04/01 09:10:00,6263.39,60,TRADE
NSW1,2023/04/01 09:15:00,6265.95,59.06,TRADE
NSW1,2023/04/01 09:20:00,6284.21,69.21,TRADE
NSW1,2023/04/01 09:25:00,6181.03,293.33,TRADE
NSW1,2023/04/01 09:30:00,6191.45,86.35,TRADE
NSW1,2023/04/01 09:35:00,6169.69,68,TRADE
NSW1,2023/04/01 09:40:00,6110.28,68.84,TRADE
NSW1,2023/04/01 09:45:00,6073.65,60.89,TRADE
NSW1,2023/04/01 09:50:00,6006.51,68.84,TRADE
NSW1,2023/04/01 09:55:00,5967.05,68,TRADE
NSW1,2023/04/01 10:00:00,5970.25,68.84,TRADE
NSW1,2023/04/01 10:05:00,6024.62,98.98,TRADE
NSW1,2023/04/01 10:10:00,6000.2,368.94,TRADE
NSW1,2023/04/01 10:15:00,5958.05,118.99,TRADE
NSW1,2023/04/01 10:20:00,5886.6,68,TRADE
NSW1,2023/04/01 10:25:00,5936.97,63.91,TRADE
NSW1,2023/04/01 10:30:00,5972.17,101.47,TRADE
NSW1,2023/04/01 10:35:00,5944.79,68,TRADE
NSW1,2023/04/01 10:40:00,5927.8,128,TRADE
NSW1,2023/04/01 10:45:00,5957.54,128,TRADE
NSW1,2023/04/01 10:50:00,5958.27,152.49,TRADE
NSW1,2023/04/01 10:55:00,5979.3,24.03,TRADE
NSW1,2023/04/01 11:00:00,5926.01,62.44,TRADE
NSW1,2023/04/01 11:05:00,5898.5,58.48,TRADE
NSW1,2023/04/01 11:10:00,5992.87,133.04,TRADE
NSW1,2023/04/01 11:15:00,6016.54,128,TRADE
NSW1,2023/04/01 11:20:00,6164.01,128.04,TRADE
NSW1,2023/04/01 11:25:00,6013.1,54.77,TRADE
NSW1,2023/04/01 11:30:00,6142.61,66.38,TRADE
NSW1,2023/04/01 11:35:00,6157.03,109.04,TRADE
NSW1,2023/04/01 11:40:00,6141.3,68,TRADE
NSW1,2023/04/01 11:45:00,6152.31,38.38,TRADE
NSW1,2023/04/01 11:50:00,6121.84,65.24,TRADE
NSW1,2023/04/01 11:55:00,6198.88,118.99,TRADE
NSW1,2023/04/01 12:00:00,6068.48,68,TRADE
NSW1,2023/04/01 12:05:00,5996.35,57.17,TRADE
NSW1,2023/04/01 12:10:00,6099,68,TRADE
NSW1,2023/04/01 12:15:00,6004.45,47.21,TRADE
NSW1,2023/04/01 12:20:00,6061.82,54.45,TRADE
NSW1,2023/04/01 12:25:00,6061.18,61.29,TRADE
NSW1,2023/04/01 12:30:00,6096.32,109.04,TRADE
NSW1,2023/04/01 12:35:00,6122.33,109.04,TRADE
NSW1,2023/04/01 12:40:00,6181.27,300.70,TRADE
NSW1,2023/04/01 12:45:00,6054.15,109.04,TRADE
NSW1,2023/04/01 12:50:00,6112.92,126.08,TRADE
NSW1,2023/04/01 12:55:00,6125.52,109.04,TRADE
NSW1,2023/04/01 13:00:00,6160.63,118.99,TRADE
NSW1,2023/04/01 13:05:00,6133.54,38.33,TRADE
NSW1,2023/04/01 13:10:00,6123.83,109.04,TRADE
NSW1,2023/04/01 13:15:00,6102.46,138.80,TRADE
NSW1,2023/04/01 13:20:00,6132.13,120.06,TRADE
NSW1,2023/04/01 13:25:00,6051.47,109.04,TRADE
NSW1,2023/04/01 13:30:00,6097.69,88.13,TRADE
NSW1,2023/04/01 13:35:00,6151.78,202.98,TRADE
NSW1,2023/04/01 13:40:00,6232.99,299.97,TRADE
NSW1,2023/04/01 13:45:00,6214.8,182.90,TRADE
NSW1,2023/04/01 13:50:00,6153.88,120.06,TRADE
NSW1,2023/04/01 13:55:00,6157.79,61.86,TRADE
NSW1,2023/04/01 14:00:00,6245.76,118.99,TRADE
NSW1,2023/04/01 14:05:00,6157.91,53.31,TRADE
NSW1,2023/04/01 14:10:00,6313.45,241.60,TRADE
NSW1,2023/04/01 14:15:00,6172.65,90.20,TRADE
NSW1,2023/04/01 14:20:00,6226.29,350.08,TRADE
