REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2023/05/01 00:05:00,7073,300.06,TRADE
NSW1,2023/05/01 00:10:00,7093.66,219.52,TRADE
NSW1,2023/05/01 00:15:00,7079.84,192.98,TRADE
NSW1,2023/05/01 00:20:00,6978.3,192.85,TRADE
NSW1,2023/05/01 00:25:00,7020.07,201.03,TRADE
NSW1,2023/05/01 00:30:00,7045.65,192.86,TRADE
NSW1,2023/05/01 00:35:00,6990.73,179.68,TRADE
NSW1,2023/05/01 00:40:00,6987.67,2959.66,TRADE
NSW1,2023/05/01 00:45:00,6878.89,162.77,TRADE
NSW1,2023/05/01 00:50:00,6871.56,167.03,TRADE
NSW1,2023/05/01 00:55:00,6930.08,168.86,TRADE
NSW1,2023/05/01 01:00:00,6911.81,167.48,TRADE
NSW1,2023/05/01 01:05:00,6806.3,140,TRADE
NSW1,2023/05/01 01:10:00,6834.96,181.87,TRADE
NSW1,2023/05/01 01:15:00,6847.83,247.89,TRADE
NSW1,2023/05/01 01:20:00,6766.66,240.58,TRADE
NSW1,2023/05/01 01:25:00,6698.66,2910.35,TRADE
NSW1,2023/05/01 01:30:00,6645.24,209.54,TRADE
NSW1,2023/05/01 01:35:00,6662.59,76.14,TRADE
NSW1,2023/05/01 01:40:00,6659.93,73.01,TRADE
NSW1,2023/05/01 01:45:00,6614.62,75.37,TRADE
NSW1,2023/05/01 01:50:00,6501.71,76.60,TRADE
NSW1,2023/05/01 01:55:00,6546.77,95.27,TRADE
NSW1,2023/05/01 02:00:00,6498.82,92.91,TRADE
NSW1,2023/05/01 02:05:00,6501.76,120.08,TRADE
NSW1,2023/05/01 02:10:00,6475.44,2783.79,TRADE
NSW1,2023/05/01 02:15:00,6324.3,102.10,TRADE
NSW1,2023/05/01 02:20:00,6396.05,59.39,TRADE
NSW1,2023/05/01 02:25:00,6399.27,82.20,TRADE
NSW1,2023/05/01 02:30:00,6325.13,109.77,TRADE
NSW1,2023/05/01 02:35:00,6343.44,176.47,TRADE
NSW1,2023/05/01 02:40:00,6236.02,226.09,TRADE
NSW1,2023/05/01 02:45:00,6274.77,2898.12,TRADE
NSW1,2023/05/01 02:50:00,6156.66,20.14,TRADE
NSW1,2023/05/01 02:55:00,6219.42,178.81,TRADE
NSW1,2023/05/01 03:00:00,6259.68,120.06,TRADE
NSW1,2023/05/01 03:05:00,6270.06,140,TRADE
NSW1,2023/05/01 03:10:00,6226.87,140,TRADE
NSW1,2023/05/01 03:15:00,6216.57,139.29,TRADE
NSW1,2023/05/01 03:20:00,6240.26,140,TRADE
NSW1,2023/05/01 03:25:00,6226.81,140,TRADE
NSW1,2023/05/01 03:30:00,6152.27,146.07,TRADE
NSW1,2023/05/01 03:35:00,6121.56,140,TRADE
NSW1,2023/05/01 03:40:00,6202.85,156.49,TRADE
NSW1,2023/05/01 03:45:00,6204.31,144.88,TRADE
NSW1,2023/05/01 03:50:00,6220.17,120.06,TRADE
NSW1,2023/05/01 03:55:00,6225.85,140,TRADE
NSW1,2023/05/01 04:00:00,6197.63,143.47,TRADE
NSW1,2023/05/01 04:05:00,6248.82,173.17,TRADE
NSW1,2023/05/01 04:10:00,6223.41,141.74,TRADE
NSW1,2023/05/01 04:15:00,6339.56,149.59,TRADE
NSW1,2023/05/01 04:20:00,6311.92,149.14,TRADE
NSW1,2023/05/01 04:25:00,6249.19,145.89,TRADE
NSW1,2023/05/01 04:30:00,6217.09,162.54,TRADE
NSW1,2023/05/01 04:35:00,6358.21,146.06,TRADE
NSW1,2023/05/01 04:40:00,6388.16,149.55,TRADE
NSW1,2023/05/01 04:45:00,6371.62,159.73,TRADE
NSW1,2023/05/01 04:50:00,6402.86,166.89,TRADE
NSW1,2023/05/01 04:55:00,6404.59,188.04,TRADE
NSW1,2023/05/01 05:00:00,6442.89,184.12,TRADE
NSW1,2023/05/01 05:05:00,6458.44,195.78,TRADE
NSW1,2023/05/01 05:10:00,6561.12,2964.04,TRADE
NSW1,2023/05/01 05:15:00,6568.47,163.20,TRADE
NSW1,2023/05/01 05:20:00,6650.94,176.41,TRADE
NSW1,2023/05/01 05:25:00,6598.78,237.91,TRADE
NSW1,2023/05/01 05:30:00,6711.4,41.79,TRADE
NSW1,2023/05/01 05:35:00,6691.06,8.06,TRADE
NSW1,2023/05/01 05:40:00,6831.29,2771.58,TRADE
NSW1,2023/05/01 05:45:00,6826.7,-907.69,TRADE
NSW1,2023/05/01 05:50:00,6851.88,-908.49,TRADE
NSW1,2023/05/01 05:55:00,6922.28,54.91,TRADE
NSW1,2023/05/01 06:00:00,7049.65,61.06,TRADE
NSW1,2023/05/01 06:05:00,7187.65,91.20,TRADE
NSW1,2023/05/01 06:10:00,7389.3,293.13,TRADE
NSW1,2023/05/01 06:15:00,7500.37,110.48,TRADE
NSW1,2023/05/01 06:20:00,7510.83,100,TRADE
NSW1,2023/05/01 06:25:00,7568.67,137.28,TRADE
NSW1,2023/05/01 06:30:00,7701.8,140.32,TRADE
NSW1,2023/05/01 06:35:00,7733.15,183.70,TRADE
NSW1,2023/05/01 06:40:00,7820.74,161.90,TRADE
NSW1,2023/05/01 06:45:00,7962.97,278.19,TRADE
NSW1,2023/05/01 06:50:00,8089.42,280.49,TRADE
NSW1,2023/05/01 06:55:00,8113.51,178.96,TRADE
NSW1,2023/05/01 07:00:00,8087.28,120.06,TRADE
NSW1,2023/05/01 07:05:00,8032.51,100.71,TRADE
NSW1,2023/05/01 07:10:00,8119.77,178.96,TRADE
NSW1,2023/05/01 07:15:00,8190.08,299.99,TRADE
NSW1,2023/05/01 07:20:00,8287.28,299.99,TRADE
NSW1,2023/05/01 07:25:00,8228.38,299.99,TRADE
NSW1,2023/05/01 07:30:00,8281.64,299.99,TRADE
NSW1,2023/05/01 07:35:00,8176.68,299.99,TRADE
NSW1,2023/05/01 07:40:00,8278.28,299.99,TRADE
NSW1,2023/05/01 07:45:00,8214.48,299.99,TRADE
NSW1,2023/05/01 07:50:00,8108.6,175.01,TRADE
NSW1,2023/05/01 07:55:00,8154.09,299.99,TRADE
NSW1,2023/05/01 08:00:00,8063.87,175.01,TRADE
NSW1,2023/05/01 08:05:00,8126.37,284.52,TRADE
NSW1,2023/05/01 08:10:00,8012.31,175.01,TRADE
NSW1,2023/05/01 08:15:00,7946.08,175.01,TRADE
NSW1,2023/05/01 08:20:00,7931.69,293.96,TRADE
NSW1,2023/05/01 08:25:00,7854.78,175.01,TRADE
NSW1,2023/05/01 08:30:00,7704.56,170.13,TRADE
NSW1,2023/05/01 08:35:00,7615.88,146.49,TRADE
NSW1,2023/05/01 08:40:00,7535.23,208.13,TRADE
NSW1,2023/05/01 08:45:00,7553.39,293.96,TRADE
NSW1,2023/05/01 08:50:00,7438.44,120.89,TRADE
NSW1,2023/05/01 08:55:00,7432.34,120.89,TRADE
NSW1,2023/05/01 09:00:00,7330.9,120.06,TRADE
NSW1,2023/05/01 09:05:00,7281.97,141.99,TRADE
NSW1,2023/05/01 09:10:00,7311.13,144.70,TRADE
NSW1,2023/05/01 09:15:00,7289.17,175.01,TRADE
NSW1,2023/05/01 09:20:00,7244.78,293.96,TRADE
NSW1,2023/05/01 09:25:00,7180.76,299.99,TRADE
NSW1,2023/05/01 09:30:00,7129.12,144.71,TRADE
NSW1,2023/05/01 09:35:00,7014.22,136.43,TRADE
NSW1,2023/05/01 09:40:00,7070.16,150.70,TRADE
NSW1,2023/05/01 09:45:00,6929.24,153.91,TRADE
NSW1,2023/05/01 09:50:00,6840.7,142.45,TRADE
NSW1,2023/05/01 09:55:00,6867.62,149.98,TRADE
NSW1,2023/05/01 10:00:00,6787.43,139.96,TRADE
NSW1,2023/05/01 10:05:00,6773.05,179.98,TRADE
NSW1,2023/05/01 10:10:00,6727.89,173.41,TRADE
NSW1,2023/05/01 10:15:00,6549.84,133.79,TRADE
NSW1,2023/05/01 10:20:00,6525.22,125.94,TRADE
NSW1,2023/05/01 10:25:00,6548.63,132.65,TRADE
NSW1,2023/05/01 10:30:00,6394.94,103,TRADE
NSW1,2023/05/01 10:35:00,6397.29,131.01,TRADE
NSW1,2023/05/01 10:40:00,6394.14,120.89,TRADE
NSW1,2023/05/01 10:45:00,6406.57,124.72,TRADE
NSW1,2023/05/01 10:50:00,6332.35,131.32,TRADE
NSW1,2023/05/01 10:55:00,6366.38,140,TRADE
NSW1,2023/05/01 11:00:00,6235.82,126.66,TRADE
NSW1,2023/05/01 11:05:00,6300.79,140,TRADE
NSW1,2023/05/01 11:10:00,6200.8,126.44,TRADE
NSW1,2023/05/01 11:15:00,6158.18,105.01,TRADE
NSW1,2023/05/01 11:20:00,6163.36,129.23,TRADE
NSW1,2023/05/01 11:25:00,6214.04,128.54,TRADE
NSW1,2023/05/01 11:30:00,6164.27,126.55,TRADE
NSW1,2023/05/01 11:35:00,6131.5,126.52,TRADE
NSW1,2023/05/01 11:40:00,6164.52,124.54,TRADE
NSW1,2023/05/01 11:45:00,6117.79,90.20,TRADE
NSW1,2023/05/01 11:50:00,6018.47,90.20,TRADE
NSW1,2023/05/01 11:55:00,5969.15,90.20,TRADE
NSW1,2023/05/01 12:00:00,6015.94,120.89,TRADE
NSW1,2023/05/01 12:05:00,6053.61,105.01,TRADE
NSW1,2023/05/01 12:10:00,6050.97,105.01,TRADE
NSW1,2023/05/01 12:15:00,6058.19,90.20,TRADE
NSW1,2023/05/01 12:20:00,6001.99,90.20,TRADE
NSW1,2023/05/01 12:25:00,6090.43,90.20,TRADE
NSW1,2023/05/01 12:30:00,6218.16,120.89,TRADE
NSW1,2023/05/01 12:35:00,6241.12,120.89,TRADE
NSW1,2023/05/01 12:40:00,6198.04,111.88,TRADE
NSW1,2023/05/01 12:45:00,6237.49,120.06,TRADE
NSW1,2023/05/01 12:50:00,6248.14,120.06,TRADE
NSW1,2023/05/01 12:55:00,6275.47,120.06,TRADE
NSW1,2023/05/01 13:00:00,6300.12,120.06,TRADE
NSW1,2023/05/01 13:05:00,6227.81,105.01,TRADE
NSW1,2023/05/01 13:10:00,6249.08,120.06,TRADE
NSW1,2023/05/01 13:15:00,6250.7,126,TRADE
NSW1,2023/05/01 13:20:00,6371.54,129.06,TRADE
NSW1,2023/05/01 13:25:00,6285.23,120.06,TRADE
NSW1,2023/05/01 13:30:00,6316,120.89,TRADE
NSW1,2023/05/01 13:35:00,6371.73,109.04,TRADE
NSW1,2023/05/01 13:40:00,6466.07,126.09,TRADE
NSW1,2023/05/01 13:45:00,6543.48,129.07,TRADE
NSW1,2023/05/01 13:50:00,6509.51,102.61,TRADE
NSW1,2023/05/01 13:55:00,6492.1,120.06,TRADE
NSW1,2023/05/01 14:00:00,6508.97,120.06,TRADE
NSW1,2023/05/01 14:05:00,6636.15,140,TRADE
NSW1,2023/05/01 14:10:00,6721.11,140,TRADE
NSW1,2023/05/01 14:15:00,6679.28,140,TRADE
NSW1,2023/05/01 14:20:00,6762.58,132.28,TRADE
NSW1,2023/05/01 14:25:00,6832.69,128.04,TRADE
NSW1,2023/05/01 14:30:00,6942.45,128.04,TRADE
NSW1,2023/05/01 14:35:00,6971.2,128.04,TRADE
NSW1,2023/05/01 14:40:00,6985.12,132.18,TRADE
NSW1,2023/05/01 14:45:00,6990.12,131.35,TRADE
NSW1,2023/05/01 14:50:00,6947.05,120.89,TRADE
NSW1,2023/05/01 14:55:00,7013.29,128.04,TRADE
NSW1,2023/05/01 15:00:00,7117.34,128.04,TRADE
NSW1,2023/05/01 15:05:00,7161.81,128.04,TRADE
NSW1,2023/05/01 15:10:00,7242.13,137.69,TRADE
